feature,label,filename
"[-5.0996585e+02  6.9388168e+01  2.6050533e+01  1.2273479e+01
 -3.7121260e+00  9.3661871e+00  2.3236012e+00  9.0484047e+00
 -9.7156441e-01  5.3132854e+00 -2.5079279e+00  3.1378329e+00
 -1.9057487e+00  4.2322378e+00  9.4484371e-01  4.6493750e+00
  6.7373514e-01  3.1060274e+00  2.1056447e+00  4.4608607e+00
  2.8345151e+00  3.2416060e+00  1.8102163e+00  1.9415449e+00
  2.0402157e+00  2.8477275e+00  3.6312120e+00  2.8483212e+00
  1.8177210e+00 -3.0773354e-01 -1.3724007e-01 -1.0420602e-01
  1.4055908e+00  1.2652631e+00  1.4664893e+00 -1.2653384e-01
 -2.3046881e-01 -1.1498471e+00 -3.8105756e-01 -6.2652206e-01]",other,3-182025-A-30.wav
"[-68.540436    43.68101    -32.135555    18.531448   -18.7999
  27.891123   -15.069811    13.62953    -12.8696785   14.722888
 -11.477849    14.907281   -11.183727     8.624618   -12.176702
   4.9231873  -12.177094     4.147654    -8.155217     3.3182695
  -4.539863     2.525859    -6.96237      2.4627714   -4.718785
   4.775412    -3.6431494    4.817632    -3.1712604    0.56202275
  -4.4278655    0.5025564   -2.4738324    1.8128074   -2.3734136
  -0.29634067  -1.869753     1.9549006   -4.0232015   -0.64336693]",other,2-72970-A-10.wav
"[-5.8873773e+02  2.4584595e+01 -4.1983571e+00  7.0173745e+00
  1.1972076e+00  2.2135856e+00 -5.5378227e+00 -9.4741172e-01
 -6.4360812e-02  1.7023653e+00 -1.5484961e+00  2.7046943e-02
 -2.7261977e+00  5.4510929e-02 -8.5165061e-02  9.1871685e-01
 -1.6719694e+00  1.4165287e-01 -5.1078610e-02  1.3651174e+00
 -9.2766768e-01  1.1018125e+00 -1.2513896e+00  2.6378703e-01
 -2.2769371e-02  3.7917373e-01  6.7423895e-02  8.8576484e-01
  1.2993650e+00  1.4288803e+00 -6.0324275e-01 -5.2807531e-03
  7.2058558e-01 -6.3533001e-02 -3.0220318e-01  8.1775451e-01
  7.5493610e-01  2.3644781e-01  6.7027354e-01  4.9474636e-01]",other,2-128631-A-21.wav
"[-4.9614493e+02  4.1672264e+01  2.3936766e+01  1.6061653e+01
  1.1431739e+01  9.1309433e+00  8.1625938e+00  6.7203565e+00
  5.4864445e+00  5.4786644e+00  5.2553525e+00  4.9916921e+00
  4.5357366e+00  4.2438769e+00  4.0024076e+00  4.3301935e+00
  3.7384417e+00  3.4536593e+00  2.9889224e+00  2.4142897e+00
  2.3801391e+00  2.1440971e+00  1.6823735e+00  1.6268615e+00
  1.2166619e+00  9.3994004e-01  4.7961497e-01  3.0878235e-02
 -2.5078952e-01 -5.0442970e-01 -6.4585465e-01 -8.1792986e-01
 -6.7184150e-01 -5.5793488e-01 -7.1984220e-01 -1.1289095e+00
 -1.4271508e+00 -1.0845771e+00 -6.3355064e-01 -5.6616837e-01]",other,4-182039-A-30.wav
"[-5.9093781e+02  4.5663750e+01  1.4325598e+01  6.1035585e+00
  4.4726920e+00  5.5711160e+00  4.2011375e+00  7.4663882e+00
  6.1860595e+00  7.8350720e+00  4.0931244e+00  5.2522888e+00
  5.0894794e+00  6.2434330e+00  5.3387146e+00  5.5350909e+00
  4.1294918e+00  3.9980366e+00  3.1263828e+00  2.8129089e+00
  1.8562663e+00  2.6379488e+00  2.2687819e+00  2.1880803e+00
  1.7884740e+00  2.4041538e+00  1.6712584e+00  1.2590598e+00
  1.4652983e+00  1.2900263e+00  1.8596222e+00  1.7306079e+00
  7.1021849e-01  9.7255212e-01  9.8428780e-01  2.8728569e-01
  3.8934541e-01  1.2506813e+00  1.2303287e+00  7.5531298e-01]",other,3-151089-A-30.wav
"[-3.9256927e+02  1.4512633e+02  1.6626019e+01  2.7560639e+00
  1.0195687e+01  1.7752273e-01 -1.2822566e+01 -5.1352515e+00
 -1.0451576e+01 -8.5995156e-01 -5.9836435e-01  2.3094137e+00
 -2.9282656e+00  2.4255507e-01  4.8601646e+00  3.4588320e+00
  1.7498087e+00 -6.8607038e-01 -1.9998116e+00 -2.6188061e+00
 -2.1095164e+00 -4.7978673e+00 -3.6091611e+00 -1.5697685e+00
  5.3794682e-01  1.8168789e-01 -9.0930693e-02  9.6268302e-01
  1.1748990e+00  3.3488345e-01 -3.8532412e-01 -1.2360409e+00
 -4.6772712e-01 -1.5232106e+00 -8.1035805e-01 -4.5184347e-01
 -9.9954307e-01 -7.8875375e-01 -1.2862945e+00 -7.1542805e-01]",other,4-183992-A-0.wav
"[-93.02682    58.72914   -10.685436   29.262255  -18.333298   25.820635
  -8.010603   16.575977   -7.8579774  14.848932   -7.7710743  12.27589
  -7.619557    9.348452   -7.406528    8.117016   -6.897732    8.043385
  -6.5839777   6.3507824  -6.7729053   4.7683034  -5.861438    3.5328205
  -4.6591606   3.127239   -4.602123    2.6853895  -3.8635013   2.5327544
  -3.2034652   2.3815274  -2.5083127   2.0250027  -2.228892    2.1980488
  -1.8527923   1.6262766  -2.3765764   1.742952 ]",other,4-181286-A-10.wav
"[-2.0076620e+02  1.5055101e+02 -7.0364141e+00 -7.4630604e+00
 -9.7428341e+00  6.5251412e+00 -1.2278931e+01  4.8230205e+00
 -3.7671518e+00  5.3129005e+00 -2.2627339e+00  8.2323103e+00
  2.8572922e+00  6.5705600e+00  6.6634760e+00  1.7863377e+01
  1.3758136e+01  5.3514400e+00  1.0301183e+00  5.7608528e+00
  2.9922390e+00  4.9307442e+00  4.3349624e+00  3.8950319e+00
  4.0713964e+00  1.5029619e+00  1.5966735e+00  1.4023203e+00
  7.5931603e-01 -5.9546250e-01  3.6014134e-01  2.6564631e-01
 -2.3072302e-01  2.7067217e-01  5.0060564e-01  1.7911116e+00
 -8.1783675e-02 -4.9421614e-01  7.2661746e-01 -7.2906840e-01]",other,2-117271-A-0.wav
"[-4.48845856e+02  4.61527290e+01 -3.94394341e+01 -2.46222248e+01
 -1.24190235e+01 -1.23074045e+01 -7.40990973e+00  1.74825370e+00
 -4.71225548e+00 -3.68736774e-01 -5.19865942e+00 -2.71202803e+00
 -3.39305615e+00  7.20600784e-01 -6.88744485e-01  2.67563605e+00
 -2.10386053e-01  1.91730642e+00 -5.50565958e-01 -4.24323887e-01
 -3.32016444e+00 -3.15919328e+00 -2.33606291e+00  2.31900781e-01
 -5.15651941e-01  4.80650105e-02  5.59776127e-01 -9.07495081e-01
 -1.95117784e+00 -5.30526102e-01  8.75859916e-01  1.75231302e+00
  6.79109871e-01 -8.44802976e-01 -1.03400552e+00  5.43400906e-02
 -6.03849411e-01 -2.80379832e-01  1.39609635e-01 -1.85443982e-01]",other,1-97392-A-0.wav
"[-6.4240778e+02  5.7771965e+01 -1.2521966e+00  1.0344517e+01
  2.6047037e+00  1.2427533e+01  2.7556243e+00  7.1794715e+00
 -6.3645893e-01  8.8813072e-01  1.4518991e+00  3.4904490e+00
  1.2858483e+00  3.1432805e+00 -3.7269586e-01  2.0320766e+00
  4.9673361e-01 -7.2873431e-01 -3.0732253e+00 -2.2252772e+00
 -6.7633539e-01 -2.3164463e+00  4.0791529e-01 -1.9977518e+00
 -2.1047051e+00 -1.3766793e+00 -1.1905018e-01 -1.0265735e+00
 -2.2871683e+00 -4.9109454e+00 -1.0671893e+00 -5.5973953e-01
 -2.9961696e+00 -7.9764783e-01 -1.1755279e+00 -1.9966825e+00
 -1.1638876e+00 -1.1770303e+00 -1.1113381e+00 -2.2638876e+00]",other,1-52290-A-30.wav
"[-4.9020950e+02  2.0002613e+01 -6.5735512e+00  3.0787518e+00
  4.6990833e-01  1.1926634e+00 -6.5202999e+00 -1.5728296e+00
  4.2527461e-01  2.8456066e+00 -1.3024606e+00  1.0997566e+00
 -6.4510924e-01  2.1798041e+00 -4.1777365e-02  7.6400983e-01
 -8.5240477e-01  1.6295745e+00 -6.6551626e-01 -7.3421866e-02
 -8.7837577e-01  8.1871879e-01 -6.7618233e-01  1.2175376e+00
 -3.1013259e-01  1.0444707e-01  2.5053909e-01  3.8428923e-01
 -1.0934020e-01  9.7523737e-01 -3.6274600e-01 -5.5396307e-01
 -3.6621723e-01  2.9236543e-01 -1.9642340e-01  2.7938733e-01
 -1.5338524e-01  1.2853667e-01  5.0834054e-01  1.5372723e-01]",other,3-148330-A-21.wav
"[-7.4065118e+02  3.8588459e+01  1.2414421e+01  8.0231342e+00
  2.6994421e+00  3.8622074e+00  1.5560778e+00  2.8324478e+00
  1.8912172e+00  2.5298152e+00  1.9168031e+00  2.0778804e+00
  1.2177963e+00  1.5614218e+00  6.0790563e-01  1.2290680e+00
  9.0891123e-01  1.3847792e+00  1.2407187e+00  9.8644102e-01
  1.2452116e+00  1.4207489e+00  1.2770678e+00  1.2533000e+00
  7.7279085e-01  9.8265570e-01  8.5648715e-01  8.7916070e-01
  8.1477916e-01  7.1330476e-01  1.0062937e+00  3.0384585e-01
  5.6737506e-01  1.1215777e+00  9.3381017e-01  8.4562689e-01
  7.2757268e-01  1.4233296e-01  4.0275288e-01  1.1444308e-02]",other,3-152594-A-30.wav
"[-76.11209     80.47709    -20.965889    17.047245   -12.572993
  11.623445   -10.213942    11.4190445  -10.671973    12.594752
 -12.349426     9.972001   -11.366674     8.4458      -9.370936
   6.911608    -8.890859     4.722266    -7.716155     4.3077207
  -6.7036166    3.5249755   -5.3927298    2.7455003   -5.3629465
   2.1288013   -5.0675564    0.52145624  -5.721241    -0.29364538
  -5.331911    -0.32882386  -5.4320974   -1.4576371   -5.4871817
  -0.8043874   -5.1434946   -2.0845447   -4.944031    -1.3841813 ]",other,4-180380-A-10.wav
"[-3.9106509e+02  9.4494354e+01 -1.0696629e+01 -6.2077122e+00
 -6.0863562e+00 -1.0079739e+01  5.5399019e-01 -3.5858276e+00
 -8.9107895e+00 -4.1483889e+00 -6.6229010e+00  9.7579741e-01
  8.1116562e+00  5.6115789e+00 -6.8431463e+00 -8.2680905e-01
 -2.4796821e-02 -3.9788110e+00 -8.1177205e-01 -2.4422460e+00
 -2.8899961e+00  3.9153402e+00  5.5065827e+00  3.4691756e+00
  3.6719434e+00  2.5269097e-01 -1.1215708e+00 -2.3669646e+00
 -2.2657316e+00 -1.2671969e+00  1.3217804e+00 -8.7538540e-02
 -2.5600066e+00  4.2802641e-01  1.6355416e+00  1.1303308e+00
 -3.5066631e-01 -6.8009061e-01  3.3596292e-01 -1.6159725e-01]",other,4-199261-A-0.wav
"[-3.6023627e+02  1.1046506e+02 -4.2957909e+01 -5.1210098e+01
 -3.5391891e+01 -7.9296508e+00 -1.2509414e+00 -7.0175225e-01
  2.7552350e+00  5.0051718e+00  1.4420449e+00  9.0904504e-01
 -5.7148069e-01 -5.1216497e+00 -7.1255059e+00 -2.1177180e+00
 -8.5617971e+00 -3.3983366e+00 -4.6326561e+00  5.5329317e-01
  1.8302648e+00  3.2641122e+00 -4.5920033e+00  4.6064944e+00
 -3.4806421e+00 -3.7422711e-01 -7.5019574e-01 -3.7165020e+00
 -1.1214156e+00 -1.0807225e+00  1.0206528e-01  1.3336927e+00
  6.5846878e-01  7.9574543e-01 -9.7695738e-01  4.2862199e-02
 -2.0208135e+00 -2.8461576e+00 -1.7499797e-01 -3.1270380e+00]",other,3-180256-A-0.wav
"[-57.51741     67.281      -18.985691    15.76022     -8.273386
  14.697076    -8.040377    17.626272    -7.31291     12.890008
 -12.121638     8.72221    -10.442733     8.678417   -11.559276
   4.9688716   -9.256669     6.5890493   -6.780779     4.1047044
  -5.510537     6.7104154   -4.182914     2.3898695   -5.390033
   2.4764593   -3.6998918    2.5868514   -4.0267844    0.98429537
  -4.0841336    1.6001973   -2.67889      2.4252868   -1.4323992
   2.459898    -1.337215     2.097454    -1.9772218    0.7781376 ]",other,4-164206-A-10.wav
"[-5.2069019e+02  1.8820297e+01  3.3981686e+00  7.7148976e+00
  1.9446589e+00  6.5953560e+00  7.9039949e-01  3.8386354e+00
  2.0581644e+00  3.1347108e+00  1.4966688e+00  2.1186142e+00
  4.4943753e-01  2.2476606e+00  8.2540089e-01  1.2924024e+00
  4.5018747e-01  1.4840090e+00  5.6075436e-01  3.7393486e-01
  6.5642470e-01  1.5462941e+00  4.7697589e-01  1.6874734e+00
  4.5725682e-01  1.5074658e+00  1.3938588e+00  1.4438632e+00
  1.3671175e+00  1.4815496e+00  1.1752760e+00  1.1706687e+00
  1.0460482e+00  9.3525457e-01  1.0010748e+00  1.0683002e+00
  7.8226882e-01  8.1798679e-01  6.3656652e-01  9.3539697e-01]",other,2-119102-A-21.wav
"[-4.0276538e+02  9.9797005e+01 -3.6462826e+01 -3.6764351e+01
 -8.7407293e+00  2.2603080e+00  2.5271642e+00  1.1391956e+01
  2.1577992e+00  1.9523455e+01  1.2453066e+01  2.0938047e+01
  5.3598976e+00  7.0589643e+00  3.6555996e+00  8.6723108e+00
  4.2095356e+00  2.6444867e+00  3.1801376e+00  4.8791165e+00
  9.8876739e-01  3.0775666e+00  2.9236288e+00  1.0632809e+00
  2.5775604e+00  2.8026814e+00  4.6244302e-01  1.1525350e+00
  2.9909062e+00  1.4415970e+00 -7.8124440e-01  1.1539725e+00
  1.3301631e+00  3.8052613e-01  6.7490822e-01 -3.9220577e-01
 -7.0718355e-02 -1.5218081e-02  2.8411031e-01 -5.1043272e-01]",other,4-184575-A-0.wav
"[-4.50049591e+02  6.13337593e+01  3.00979843e+01  2.32497425e+01
  8.05645943e+00  1.55059862e+01  6.21254253e+00  1.28477545e+01
  3.68443751e+00  8.15004444e+00  2.53147483e+00  7.35651827e+00
  3.70698380e+00  6.94318199e+00  4.40348434e+00  6.44740677e+00
  5.04368496e+00  6.06023026e+00  5.87660027e+00  5.37732935e+00
  6.35123348e+00  5.22076750e+00  5.99407053e+00  4.42629862e+00
  5.15893841e+00  3.30650783e+00  4.12529087e+00  2.25930333e+00
  2.79425931e+00  5.96128821e-01  9.39209223e-01 -2.60940311e-03
  1.51638880e-01 -6.18426621e-01 -8.92972946e-03 -8.82198215e-02
 -1.06095776e-01 -4.71388698e-01 -1.01303523e-02  4.21710849e-01]",other,4-182034-A-30.wav
"[-4.3309479e+02  4.4225216e+01  9.0216374e-01 -1.1136300e+01
 -1.3059087e+01 -6.7738886e+00 -1.1130833e+01 -4.8943548e+00
 -2.2926970e+00 -3.4233572e+00 -2.8721676e+00 -1.2218291e+00
  3.9264002e+00  4.8170528e+00 -8.6686987e-01  7.7109003e-01
  1.5900261e+00  2.7821634e+00  1.3008616e+00  1.4219928e+00
  2.9812145e+00  2.2379793e-01 -1.6725439e+00 -2.1319432e+00
 -8.5994732e-01 -9.4120628e-01 -1.5201417e+00 -7.4908681e-02
  8.8351738e-01  1.9543602e-01  5.8173972e-01 -5.7046652e-01
  1.2495538e+00  1.5781710e+00  1.3854308e-01  1.3596948e+00
  1.3408684e+00  1.1043645e+00 -3.5305431e-01  7.9031020e-01]",other,5-231762-A-0.wav
"[-72.58362      3.2362823  -40.433006    -3.954478   -43.012974
 -15.16459    -40.921394    -7.039567   -31.655052    -6.0755796
 -27.27167      0.99189377 -15.745344     5.1022344  -11.668263
   8.891534    -2.5284758   12.741389    -0.5050725   12.684853
   2.88141     13.432951     2.8715484   10.425225     1.3316957
   7.7593904   -1.1308461    3.5870328   -2.8521383    2.0518756
  -4.2959137   -0.08135295  -5.543085    -1.4255896   -5.643826
  -1.4600924   -4.7393284   -0.8145632   -4.160672    -0.23075828]",other,3-157149-A-10.wav
"[-65.09218     88.73146    -35.31385     31.235815    -6.76037
  20.37795    -11.297967    19.33569    -12.370628    18.055653
  -6.1551323   15.720703   -11.245758    13.487296    -9.74103
   7.829592    -4.5513945    6.2567654   -7.948389     5.998958
  -5.4270687    1.2305288   -5.6235723    4.2821817   -6.0324855
   0.7148498   -3.5566463    1.6715735   -5.73779      1.8173745
  -3.1705933   -0.7297184   -2.4664967    1.6492434   -4.0115857
   0.91918665  -2.457693    -0.5993505   -3.585257     0.19631861]",other,1-63871-A-10.wav
"[-3.96244385e+02  4.95469894e+01  1.28554564e+01  5.25528383e+00
  4.40694189e+00  8.36160946e+00  2.89271045e+00  3.17221832e+00
  1.23141146e+00  4.18876553e+00  1.27264464e+00  3.01787519e+00
 -1.16852200e+00  4.55082989e+00  8.58177841e-01  1.96782243e+00
  6.42559469e-01  1.21282518e+00 -1.00278330e+00  4.16056693e-01
  9.08433616e-01  5.58143914e-01  3.42297107e-01 -7.86947533e-02
  5.34940124e-01 -8.12931180e-01  7.17669368e-01 -1.83100343e-01
  1.14010938e-01  6.46994829e-01  1.24300003e+00 -4.40273702e-01
 -2.44484141e-01 -5.07460162e-02 -7.70813286e-01 -7.99348533e-01
  1.95641831e-01  4.06165719e-01 -3.97019506e-01  1.09918915e-01]",other,2-118625-A-30.wav
"[-34.551773    57.944485   -37.35369     41.49704    -37.71314
  19.531181   -34.264244    12.114278   -22.34105      7.85655
 -14.910248     6.6369233  -16.736866    10.721944   -14.739789
   7.30147     -7.910191     6.8320394   -6.7591724    6.506589
  -5.5723133    3.5379195   -2.672119     4.376763    -3.561688
   4.922329    -2.6067483    2.5832345   -2.4881632    2.103014
  -3.0799735    1.7708094   -3.87479      1.608029    -3.272795
   0.85708743  -2.6984885    0.70489347  -2.311868     0.8082541 ]",other,1-56311-A-10.wav
"[-5.1518475e+02  3.9387348e+01  1.0718776e+01  8.1192741e+00
  6.8586922e+00  1.0539276e+01  3.6998641e+00  4.8105917e+00
  2.8699505e+00  5.2317863e+00  2.3571692e+00  2.9946330e+00
 -7.2733384e-01  4.3134480e+00  1.4576851e+00  1.7557340e+00
  1.3587352e+00  1.1619078e+00 -7.6000583e-01  1.3195776e+00
  1.0508516e+00  3.4704360e-01  2.4693392e-01  1.4883874e-01
  1.6303780e+00 -9.9698730e-02  8.5947633e-01 -3.2750168e-01
 -4.0677470e-01 -3.1646487e-01  3.5226256e-01 -6.9821191e-01
  2.9238144e-01  5.5713189e-01 -2.5866764e-02 -2.1835564e-01
  1.0665311e-01 -3.1179902e-01 -5.3328037e-01 -2.0901352e-01]",other,2-118624-A-30.wav
"[-6.2368408e+02  1.1081255e+02  2.1779356e+01 -5.9836774e+00
 -1.8941597e+00  1.9813647e+00  5.8560908e-01 -1.0506223e+00
 -1.7842113e+00 -5.0686115e-01 -6.8699539e-01  5.6195434e-02
  8.9526039e-01 -1.8541510e+00 -1.4187158e+00 -5.7610929e-01
 -1.7264328e+00 -5.9401631e-01 -9.2697740e-01 -4.9637070e-01
 -8.4579843e-01 -2.0430164e+00 -1.1092280e+00 -5.7897198e-01
  3.4778386e-01  1.7505801e-01  5.3888708e-01  2.0097530e+00
  2.9377131e+00  2.6680481e+00  2.1092319e+00  1.7299025e+00
  4.7679269e-01  4.2134708e-01  1.1536816e+00  6.2296379e-01
  1.5133394e+00  2.2589235e+00  1.8044600e+00  2.1869383e+00]",other,5-250026-A-30.wav
"[-4.0153305e+02  1.8445536e+01 -8.3771725e+00  1.4942354e+00
 -1.1641665e+00  3.5907941e+00 -7.5889225e+00  1.0539237e+00
 -4.9801941e+00 -2.2749104e+00 -3.0766077e+00 -1.2711543e+00
 -1.7330118e+00  1.7731264e+00  1.5163397e+00  2.1719680e+00
 -2.0293957e-01  2.8835325e+00  1.7869340e+00 -2.4510813e-01
 -1.2001888e+00  1.8440698e+00  4.3571535e-02  1.3665781e+00
  2.3079107e+00 -2.3751424e-01  1.2020663e+00  6.3933182e-01
 -9.5054835e-02  6.3077122e-01 -3.6774769e-01  4.3727130e-01
  9.3420699e-02  1.3599116e+00  2.2303441e+00  1.1719924e+00
  1.9087960e+00  2.3191252e+00  2.3467817e+00  2.1401079e+00]",other,4-171519-A-21.wav
"[-1.0203652e+01  9.6808258e+01 -5.0264847e+01  2.8408865e+01
 -2.2807198e+01  1.8012548e+01 -2.0086563e+01  1.7093624e+01
 -1.6243868e+01  9.6882362e+00 -1.3229894e+01  7.6970677e+00
 -1.0441926e+01  7.8494148e+00 -9.9758120e+00  5.8777184e+00
 -9.8675060e+00  4.8928380e+00 -8.8399134e+00  2.9964893e+00
 -7.5575681e+00  3.9497664e+00 -5.4374909e+00  3.3192403e+00
 -5.1157260e+00  1.2436981e+00 -4.9056034e+00  1.0209337e+00
 -4.7512083e+00 -2.0485213e-01 -4.8012977e+00  9.0148050e-01
 -4.0385566e+00  1.9397622e-01 -5.4068413e+00 -1.4432272e+00
 -4.0694184e+00 -5.5269933e-01 -3.1319332e+00  5.0412662e-02]",other,4-166661-A-10.wav
"[-3.93194946e+02  5.52642250e+01  2.74172077e+01  1.86857338e+01
  9.03253555e+00  1.34048300e+01  6.81416941e+00  7.45519590e+00
  1.18627572e+00  4.50953913e+00  2.78438425e+00  5.81465483e+00
  3.80495238e+00  4.25616741e+00  2.35904765e+00  3.49644113e+00
  3.82821369e+00  3.74518943e+00  3.10361481e+00  2.60022926e+00
  3.85321498e+00  3.18805122e+00  3.73367882e+00  3.17737103e+00
  4.04273605e+00  2.73992181e+00  3.64548540e+00  2.48711300e+00
  2.59745455e+00  1.70527923e+00  1.09184158e+00 -1.11855544e-01
 -9.31699350e-02 -1.87572762e-02  2.75760174e-01  4.87219363e-01
  3.94204915e-01  6.30011976e-01  7.36123562e-01  4.61885452e-01]",other,3-182023-A-30.wav
"[-5.6889069e+02  3.5680430e+00 -7.4330559e+00  1.0585056e+01
 -9.3145237e+00  1.6825055e+00 -2.8479741e+00  3.6255748e+00
  1.0041308e+00 -1.6197476e+00 -1.4742371e+00  2.0058033e+00
  6.3642347e-01 -1.8240739e+00  8.8163900e-01  5.0465140e+00
  6.1098170e-01 -9.3208438e-01 -6.3787872e-01  3.3506662e-01
 -1.4142405e+00  2.0393374e+00  9.3275142e-01  7.3530793e-01
 -2.9258364e-01  2.9133663e+00  8.3553350e-01 -1.2612777e+00
  1.4692810e-01  9.5931053e-01  1.7194785e+00  1.7727084e+00
  2.7039123e+00  2.1223171e+00  7.0726329e-01  2.1105556e+00
  1.1210545e+00  1.1328903e+00 -3.6870533e-01 -2.3845956e-02]",other,5-220027-A-21.wav
"[-5.3751855e+02  4.8392038e+00 -8.7006426e+00  6.4782391e+00
 -7.5270262e+00 -2.2450393e-01 -4.3181577e+00 -1.9805937e+00
 -1.6838537e+00 -1.6362333e+00 -1.4861982e+00  3.0376215e+00
 -3.2195720e-01 -2.4372158e+00 -2.2024093e+00  2.9087553e+00
 -1.0435950e+00 -6.3450766e-01  1.7501656e+00  2.8619204e+00
 -1.4688319e-01  2.0211062e+00  1.8806977e+00  5.0180471e-01
  2.4684737e+00  2.1773677e+00 -1.8367825e-01  2.7589009e+00
  1.0150199e+00  5.6056017e-01  1.2264223e+00  5.4788661e-01
 -2.2262634e-01  2.5054863e-01  1.9562312e+00  1.0092562e+00
 -1.5022525e-02  9.4692612e-01  1.5380164e+00  2.7541974e+00]",other,5-220026-A-21.wav
"[-4.3177838e+02  2.6797508e+01 -1.3512464e+01 -4.5930214e+00
 -1.0232557e+01 -7.8715596e+00 -9.2781858e+00 -1.0126842e+00
 -4.1508999e+00 -5.2628560e+00 -6.4438715e+00 -1.8558828e+00
 -1.4409384e+00 -1.6911343e+00  2.1931101e-01  1.3896865e+00
 -3.1148224e+00  8.7958723e-01  1.2192647e+00  3.0328757e-01
  7.3757720e-01  2.1106076e+00  1.3219373e+00  3.9607388e-01
 -9.4192046e-01 -1.5853376e+00  1.1268948e-01  7.0978463e-01
  9.9843800e-02  1.0885522e+00 -7.1485829e-01 -1.5052670e+00
 -9.8169947e-01 -1.2151358e+00 -1.6045622e+00 -1.1437981e+00
  5.9738737e-01  5.6960231e-01 -6.4426857e-01 -5.6663010e-02]",other,1-47274-A-21.wav
"[-82.570786   -14.179036   -15.344055    18.470663     1.5449663
  19.686974     2.518697    19.560007    -3.190033    20.84835
  -3.652837    16.927622    -6.2819247   11.182027    -5.7673373
   9.648841    -5.0776587    7.771161    -4.435471     6.825919
  -2.9475017    7.812433    -2.6632779    5.450921    -1.0457393
   5.3877177   -0.85989904   4.9275045   -1.4319395    4.0023274
  -1.0729557    3.6853213   -0.7032117    3.6598718   -0.4096619
   4.1714706   -0.48920158   3.547968     0.63951325   3.720052  ]",other,5-202898-A-10.wav
"[-4.5621658e+02  1.0011638e+01 -6.5203485e+00  3.3161833e+00
 -2.7362750e+00  1.4447806e+00 -2.6316965e+00 -1.8933188e+00
 -4.7027926e+00  7.2092652e-01 -5.1218897e-01  1.4815849e+00
 -1.2533987e-01  3.1300321e+00  8.3789605e-01  1.2523841e+00
  5.5695552e-01  1.4930733e+00 -2.9001369e-03  1.2741908e+00
 -2.8711673e-02  6.9208676e-01  8.6280113e-01  1.6567521e+00
 -1.0829643e-01 -9.3227610e-02  1.6076279e-01 -3.3621216e-01
  4.2942765e-01  5.7180214e-01  6.9493842e-01  5.6618005e-01
  6.8566281e-01  4.7402024e-01  5.5904269e-01  2.7007338e-01
  9.6391149e-02  5.2833855e-01  4.3404274e-02  2.0938212e-01]",other,3-150231-A-21.wav
"[-5.6914136e+02  4.0561005e+01  5.5717387e+00  4.1844625e+00
  4.4461527e+00  4.5330601e+00  2.7415783e+00  4.0754280e+00
 -1.3567334e-01  3.3719025e+00  1.3023289e+00  2.6771414e+00
  1.8587143e+00  3.1250834e+00  1.4758321e+00  1.9812523e+00
  2.2810135e+00  3.6701796e+00  2.4937778e+00  2.6057546e+00
  2.0983374e+00  1.6927752e+00 -9.6792012e-02 -2.7831516e-01
 -4.4579697e-01 -1.1090711e+00 -1.1991431e+00  4.7456378e-01
  4.2034969e-01  8.4808868e-01 -8.4951031e-01 -7.2080123e-01
 -1.0327554e-01  6.1712098e-01  3.6846796e-01  4.7636107e-02
 -3.7271246e-01  3.2169825e-01  3.6000189e-01 -2.7451015e-01]",other,1-103995-A-30.wav
"[-391.43192      41.42317     -49.53867      31.41951      -0.9124298
   -2.0028105    -0.74707794    3.1025136    -5.2689586    13.428566
    2.195727     14.056745      4.4450846    16.459976      0.6643284
    8.672331      3.949298     10.115887      3.483902      8.711059
    7.5944724     3.546738      4.410867      7.7944465     3.462943
    4.870437      3.9152815     5.280679      2.6440446     2.0545354
    3.110905      1.9070158     1.2757051     2.4850087     0.8682775
    2.2785163    -0.57955486    0.9089688     1.0387499     1.1755301 ]",other,5-202220-A-21.wav
"[-3.54943787e+02  1.49957291e+02  1.31859798e+01 -2.89933720e+01
 -2.16326447e+01 -2.52495933e+00 -4.81743288e+00  7.07610071e-01
 -3.85035276e+00 -2.33110261e+00 -8.72717440e-01 -8.94138873e-01
  1.37511051e+00 -1.03278514e-02  8.11080456e+00  1.25140705e+01
  2.19416094e+00 -2.74737668e+00 -2.29652238e+00  1.03054678e+00
  1.92951906e+00 -1.23304224e+00 -3.31471276e+00 -3.38583410e-01
  5.13620901e+00 -2.62259454e-01 -2.28893924e+00  1.24477112e+00
  3.77841687e+00  9.21689093e-01 -6.86576605e-01  1.43658721e+00
  4.31454420e-01  2.80959636e-01  5.85769415e-01 -1.03788519e+00
  1.49564609e-01 -3.30891490e-01 -6.38610542e-01  2.15500855e+00]",other,2-122104-B-0.wav
